filename,scenario_id,scenario_type,target_visible,target_x,target_y,target_radius,target_id,beacon_intensity,decoy_count,star_count,noise_level,blur_kernel,width,height,random_seed
synthetic_0236_varied_target_size_brightness.png,3,varied_target_size_brightness,1,101,236,8,Terminal_B,240,0,0,0.0,0,640,480,278
synthetic_0237_varied_target_size_brightness.png,3,varied_target_size_brightness,1,434,115,10,Terminal_B,234,0,0,0.0,0,640,480,279
synthetic_0238_varied_target_size_brightness.png,3,varied_target_size_brightness,1,501,235,10,Terminal_B,230,0,0,0.0,0,640,480,280
synthetic_0239_varied_target_size_brightness.png,3,varied_target_size_brightness,1,530,67,7,Terminal_B,250,0,0,0.0,0,640,480,281
synthetic_0240_varied_target_size_brightness.png,3,varied_target_size_brightness,1,543,305,10,Terminal_B,216,0,0,0.0,0,640,480,282
synthetic_0241_varied_target_size_brightness.png,3,varied_target_size_brightness,1,333,422,4,Terminal_B,237,0,0,0.0,0,640,480,283
synthetic_0242_varied_target_size_brightness.png,3,varied_target_size_brightness,1,173,396,10,Terminal_B,255,0,0,0.0,0,640,480,284
synthetic_0243_varied_target_size_brightness.png,3,varied_target_size_brightness,1,167,350,10,Terminal_B,228,0,0,0.0,0,640,480,285
synthetic_0244_varied_target_size_brightness.png,3,varied_target_size_brightness,1,142,206,5,Terminal_B,235,0,0,0.0,0,640,480,286
synthetic_0245_varied_target_size_brightness.png,3,varied_target_size_brightness,1,401,317,10,Terminal_B,239,0,0,0.0,0,640,480,287
synthetic_0246_varied_target_size_brightness.png,3,varied_target_size_brightness,1,342,337,6,Terminal_B,232,0,0,0.0,0,640,480,288
synthetic_0247_varied_target_size_brightness.png,3,varied_target_size_brightness,1,375,312,6,Terminal_B,225,0,0,0.0,0,640,480,289
synthetic_0248_varied_target_size_brightness.png,3,varied_target_size_brightness,1,116,96,6,Terminal_B,243,0,0,0.0,0,640,480,290
synthetic_0249_varied_target_size_brightness.png,3,varied_target_size_brightness,1,404,338,4,Terminal_B,219,0,0,0.0,0,640,480,291
synthetic_0250_varied_target_size_brightness.png,3,varied_target_size_brightness,1,421,429,5,Terminal_B,226,0,0,0.0,0,640,480,292
synthetic_0251_varied_target_size_brightness.png,3,varied_target_size_brightness,1,220,219,7,Terminal_B,246,0,0,0.0,0,640,480,293
synthetic_0252_varied_target_size_brightness.png,3,varied_target_size_brightness,1,250,367,5,Terminal_B,236,0,0,0.0,0,640,480,294
synthetic_0253_varied_target_size_brightness.png,3,varied_target_size_brightness,1,315,245,10,Terminal_B,249,0,0,0.0,0,640,480,295
synthetic_0254_varied_target_size_brightness.png,3,varied_target_size_brightness,1,291,151,9,Terminal_B,225,0,0,0.0,0,640,480,296
synthetic_0255_varied_target_size_brightness.png,3,varied_target_size_brightness,1,253,308,8,Terminal_B,221,0,0,0.0,0,640,480,297
synthetic_0256_varied_target_size_brightness.png,3,varied_target_size_brightness,1,398,356,5,Terminal_B,241,0,0,0.0,0,640,480,298
synthetic_0257_varied_target_size_brightness.png,3,varied_target_size_brightness,1,296,240,4,Terminal_B,230,0,0,0.0,0,640,480,299
synthetic_0258_varied_target_size_brightness.png,3,varied_target_size_brightness,1,272,320,5,Terminal_B,249,0,0,0.0,0,640,480,300
synthetic_0259_varied_target_size_brightness.png,3,varied_target_size_brightness,1,198,150,10,Terminal_B,231,0,0,0.0,0,640,480,301
synthetic_0260_varied_target_size_brightness.png,3,varied_target_size_brightness,1,104,64,4,Terminal_B,216,0,0,0.0,0,640,480,302
synthetic_0261_varied_target_size_brightness.png,3,varied_target_size_brightness,1,77,266,4,Terminal_B,214,0,0,0.0,0,640,480,303
synthetic_0262_varied_target_size_brightness.png,3,varied_target_size_brightness,1,554,69,10,Terminal_B,246,0,0,0.0,0,640,480,304
synthetic_0263_varied_target_size_brightness.png,3,varied_target_size_brightness,1,437,390,6,Terminal_B,213,0,0,0.0,0,640,480,305
synthetic_0264_varied_target_size_brightness.png,3,varied_target_size_brightness,1,423,162,9,Terminal_B,253,0,0,0.0,0,640,480,306
synthetic_0265_varied_target_size_brightness.png,3,varied_target_size_brightness,1,126,367,6,Terminal_B,242,0,0,0.0,0,640,480,307
synthetic_0266_varied_target_size_brightness.png,3,varied_target_size_brightness,1,453,201,4,Terminal_B,253,0,0,0.0,0,640,480,308
synthetic_0267_varied_target_size_brightness.png,3,varied_target_size_brightness,1,511,268,6,Terminal_B,219,0,0,0.0,0,640,480,309
synthetic_0268_varied_target_size_brightness.png,3,varied_target_size_brightness,1,409,418,4,Terminal_B,229,0,0,0.0,0,640,480,310
synthetic_0269_varied_target_size_brightness.png,3,varied_target_size_brightness,1,354,169,7,Terminal_B,243,0,0,0.0,0,640,480,311
synthetic_0270_varied_target_size_brightness.png,3,varied_target_size_brightness,1,330,344,8,Terminal_B,215,0,0,0.0,0,640,480,312
synthetic_0271_varied_target_size_brightness.png,3,varied_target_size_brightness,1,252,308,7,Terminal_B,226,0,0,0.0,0,640,480,313
synthetic_0272_varied_target_size_brightness.png,3,varied_target_size_brightness,1,486,272,6,Terminal_B,210,0,0,0.0,0,640,480,314
synthetic_0273_varied_target_size_brightness.png,3,varied_target_size_brightness,1,138,271,10,Terminal_B,254,0,0,0.0,0,640,480,315
synthetic_0274_varied_target_size_brightness.png,3,varied_target_size_brightness,1,173,180,9,Terminal_B,229,0,0,0.0,0,640,480,316
synthetic_0275_varied_target_size_brightness.png,3,varied_target_size_brightness,1,38,206,10,Terminal_B,244,0,0,0.0,0,640,480,317
synthetic_0276_varied_target_size_brightness.png,3,varied_target_size_brightness,1,326,352,4,Terminal_B,217,0,0,0.0,0,640,480,318
synthetic_0277_varied_target_size_brightness.png,3,varied_target_size_brightness,1,144,40,10,Terminal_B,232,0,0,0.0,0,640,480,319
synthetic_0278_varied_target_size_brightness.png,3,varied_target_size_brightness,1,365,391,8,Terminal_B,248,0,0,0.0,0,640,480,320
synthetic_0279_varied_target_size_brightness.png,3,varied_target_size_brightness,1,172,359,8,Terminal_B,225,0,0,0.0,0,640,480,321
synthetic_0280_varied_target_size_brightness.png,3,varied_target_size_brightness,1,318,321,4,Terminal_B,211,0,0,0.0,0,640,480,322
synthetic_0281_varied_target_size_brightness.png,3,varied_target_size_brightness,1,132,226,4,Terminal_B,234,0,0,0.0,0,640,480,323
synthetic_0282_varied_target_size_brightness.png,3,varied_target_size_brightness,1,32,100,5,Terminal_B,236,0,0,0.0,0,640,480,324
synthetic_0283_varied_target_size_brightness.png,3,varied_target_size_brightness,1,40,154,7,Terminal_B,221,0,0,0.0,0,640,480,325
synthetic_0284_varied_target_size_brightness.png,3,varied_target_size_brightness,1,212,277,10,Terminal_B,242,0,0,0.0,0,640,480,326
synthetic_0285_varied_target_size_brightness.png,3,varied_target_size_brightness,1,69,460,5,Terminal_B,222,0,0,0.0,0,640,480,327
synthetic_0286_varied_target_size_brightness.png,3,varied_target_size_brightness,1,332,421,7,Terminal_B,210,0,0,0.0,0,640,480,328
synthetic_0287_varied_target_size_brightness.png,3,varied_target_size_brightness,1,42,407,8,Terminal_B,219,0,0,0.0,0,640,480,329
synthetic_0288_varied_target_size_brightness.png,3,varied_target_size_brightness,1,579,122,9,Terminal_B,245,0,0,0.0,0,640,480,330
synthetic_0289_varied_target_size_brightness.png,3,varied_target_size_brightness,1,535,118,4,Terminal_B,231,0,0,0.0,0,640,480,331
synthetic_0290_varied_target_size_brightness.png,3,varied_target_size_brightness,1,122,354,7,Terminal_B,253,0,0,0.0,0,640,480,332
synthetic_0291_varied_target_size_brightness.png,3,varied_target_size_brightness,1,476,151,6,Terminal_B,239,0,0,0.0,0,640,480,333
synthetic_0292_varied_target_size_brightness.png,3,varied_target_size_brightness,1,114,356,5,Terminal_B,224,0,0,0.0,0,640,480,334
synthetic_0293_varied_target_size_brightness.png,3,varied_target_size_brightness,1,466,134,7,Terminal_B,225,0,0,0.0,0,640,480,335
synthetic_0294_varied_target_size_brightness.png,3,varied_target_size_brightness,1,562,88,9,Terminal_B,245,0,0,0.0,0,640,480,336
synthetic_0295_varied_target_size_brightness.png,3,varied_target_size_brightness,1,459,26,6,Terminal_B,222,0,0,0.0,0,640,480,337
synthetic_0296_varied_target_size_brightness.png,3,varied_target_size_brightness,1,141,101,6,Terminal_B,251,0,0,0.0,0,640,480,338
synthetic_0297_varied_target_size_brightness.png,3,varied_target_size_brightness,1,40,351,6,Terminal_B,225,0,0,0.0,0,640,480,339
synthetic_0298_varied_target_size_brightness.png,3,varied_target_size_brightness,1,289,278,10,Terminal_B,237,0,0,0.0,0,640,480,340
synthetic_0299_varied_target_size_brightness.png,3,varied_target_size_brightness,1,290,272,8,Terminal_B,223,0,0,0.0,0,640,480,341
synthetic_0300_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,298,126,8,Terminal_B,225,0,37,20.978,7,640,480,342
synthetic_0301_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,254,26,7,Terminal_B,242,0,27,15.907,5,640,480,343
synthetic_0302_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,602,315,6,Terminal_B,236,0,20,17.021,5,640,480,344
synthetic_0303_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,86,234,5,Terminal_B,242,0,72,9.679,7,640,480,345
synthetic_0304_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,507,36,7,Terminal_B,254,0,66,17.379,3,640,480,346
synthetic_0305_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,166,39,6,Terminal_B,248,0,55,13.565,5,640,480,347
synthetic_0306_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,598,435,7,Terminal_B,225,0,37,10.305,3,640,480,348
synthetic_0307_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,212,219,5,Terminal_B,255,0,62,17.913,7,640,480,349
synthetic_0308_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,539,383,7,Terminal_B,244,0,53,11.325,5,640,480,350
synthetic_0309_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,512,74,5,Terminal_B,250,0,53,17.746,5,640,480,351
synthetic_0310_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,104,170,6,Terminal_B,231,0,64,17.721,3,640,480,352
synthetic_0311_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,83,351,8,Terminal_B,235,0,67,8.876,3,640,480,353
synthetic_0312_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,225,431,5,Terminal_B,255,0,72,9.07,3,640,480,354
synthetic_0313_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,521,383,6,Terminal_B,243,0,20,10.389,7,640,480,355
synthetic_0314_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,472,262,8,Terminal_B,230,0,29,15.54,5,640,480,356
synthetic_0315_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,530,270,8,Terminal_B,237,0,60,11.325,3,640,480,357
synthetic_0316_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,159,65,8,Terminal_B,230,0,20,15.466,7,640,480,358
synthetic_0317_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,445,218,7,Terminal_B,232,0,22,21.314,7,640,480,359
synthetic_0318_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,228,111,5,Terminal_B,242,0,35,15.156,5,640,480,360
synthetic_0319_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,278,185,7,Terminal_B,253,0,34,21.88,5,640,480,361
synthetic_0320_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,596,378,5,Terminal_B,252,0,31,12.529,3,640,480,362
synthetic_0321_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,114,213,7,Terminal_B,226,0,24,10.136,5,640,480,363
synthetic_0322_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,196,299,7,Terminal_B,233,0,28,13.49,3,640,480,364
synthetic_0323_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,545,454,7,Terminal_B,227,0,47,17.89,5,640,480,365
synthetic_0324_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,446,458,6,Terminal_B,253,0,45,12.241,3,640,480,366
synthetic_0325_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,526,143,7,Terminal_B,245,0,64,17.664,5,640,480,367
synthetic_0326_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,552,279,7,Terminal_B,235,0,28,19.871,3,640,480,368
synthetic_0327_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,101,127,8,Terminal_B,251,0,51,9.672,5,640,480,369
synthetic_0328_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,164,331,6,Terminal_B,244,0,50,11.169,3,640,480,370
synthetic_0329_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,417,349,8,Terminal_B,255,0,21,10.729,5,640,480,371
synthetic_0330_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,473,136,6,Terminal_B,251,0,71,16.068,7,640,480,372
synthetic_0331_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,516,442,7,Terminal_B,226,0,22,10.652,3,640,480,373
synthetic_0332_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,470,455,6,Terminal_B,229,0,22,13.069,5,640,480,374
synthetic_0333_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,81,258,8,Terminal_B,234,0,49,8.486,3,640,480,375
synthetic_0334_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,403,256,7,Terminal_B,227,0,33,8.887,5,640,480,376
synthetic_0335_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,147,412,6,Terminal_B,240,0,72,11.602,7,640,480,377
synthetic_0336_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,551,394,8,Terminal_B,231,0,33,14.472,5,640,480,378
synthetic_0337_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,444,36,6,Terminal_B,246,0,46,11.734,3,640,480,379
synthetic_0338_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,31,289,8,Terminal_B,252,0,55,10.216,7,640,480,380
synthetic_0339_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,247,124,7,Terminal_B,226,0,43,21.148,5,640,480,381
synthetic_0340_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,174,82,6,Terminal_B,253,0,74,9.024,7,640,480,382
synthetic_0341_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,244,302,5,Terminal_B,242,0,27,16.748,3,640,480,383
synthetic_0342_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,293,390,5,Terminal_B,241,0,74,20.374,5,640,480,384
synthetic_0343_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,477,262,7,Terminal_B,241,0,49,18.634,5,640,480,385
synthetic_0344_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,105,211,7,Terminal_B,246,0,71,16.529,5,640,480,386
synthetic_0345_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,318,308,8,Terminal_B,249,0,41,17.251,3,640,480,387
synthetic_0346_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,131,421,7,Terminal_B,229,0,38,20.748,5,640,480,388
synthetic_0347_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,607,376,7,Terminal_B,229,0,50,11.476,3,640,480,389
synthetic_0348_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,408,245,7,Terminal_B,228,0,52,15.226,5,640,480,390
synthetic_0349_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,353,458,6,Terminal_B,248,0,39,13.024,7,640,480,391
synthetic_0350_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,241,339,7,Terminal_B,240,0,70,14.237,7,640,480,392
synthetic_0351_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,181,426,8,Terminal_B,251,0,46,10.783,3,640,480,393
synthetic_0352_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,139,337,7,Terminal_B,239,0,31,21.235,7,640,480,394
synthetic_0353_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,290,379,8,Terminal_B,244,0,20,16.936,3,640,480,395
synthetic_0354_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,141,337,5,Terminal_B,252,0,29,15.71,3,640,480,396
synthetic_0355_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,455,137,5,Terminal_B,246,0,74,17.957,3,640,480,397
synthetic_0356_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,271,173,7,Terminal_B,249,0,53,19.096,5,640,480,398
synthetic_0357_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,377,47,7,Terminal_B,226,0,44,9.492,7,640,480,399
synthetic_0358_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,97,333,5,Terminal_B,245,0,63,17.334,5,640,480,400
synthetic_0359_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,359,137,7,Terminal_B,232,0,45,21.168,7,640,480,401
synthetic_0360_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,258,165,6,Terminal_B,247,0,39,8.782,7,640,480,402
synthetic_0361_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,587,124,5,Terminal_B,230,0,48,8.099,7,640,480,403
synthetic_0362_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,487,230,6,Terminal_B,252,0,61,16.544,7,640,480,404
synthetic_0363_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,465,180,5,Terminal_B,238,0,44,20.443,3,640,480,405
synthetic_0364_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,223,91,8,Terminal_B,255,0,73,15.437,7,640,480,406
synthetic_0365_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,309,127,6,Terminal_B,247,0,56,13.618,7,640,480,407
synthetic_0366_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,272,61,8,Terminal_B,250,0,37,14.223,3,640,480,408
synthetic_0367_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,68,69,6,Terminal_B,246,0,63,10.038,5,640,480,409
synthetic_0368_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,273,352,6,Terminal_B,227,0,31,8.165,7,640,480,410
synthetic_0369_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,129,423,6,Terminal_B,227,0,67,8.86,5,640,480,411
synthetic_0370_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,610,201,8,Terminal_B,238,0,59,10.622,5,640,480,412
synthetic_0371_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,396,285,6,Terminal_B,227,0,66,10.514,5,640,480,413
synthetic_0372_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,229,343,7,Terminal_B,246,0,66,13.88,5,640,480,414
synthetic_0373_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,342,364,6,Terminal_B,251,0,31,19.537,3,640,480,415
synthetic_0374_sensor_noise_and_blur.png,4,sensor_noise_and_blur,1,491,214,7,Terminal_B,233,0,30,9.794,7,640,480,416
synthetic_0375_target_with_false_beacons.png,5,target_with_false_beacons,1,25,89,6,Terminal_B,244,4,17,0.0,0,640,480,417
synthetic_0376_target_with_false_beacons.png,5,target_with_false_beacons,1,312,302,5,Terminal_B,232,4,19,0.0,0,640,480,418
synthetic_0377_target_with_false_beacons.png,5,target_with_false_beacons,1,151,157,7,Terminal_B,225,2,38,0.0,0,640,480,419
synthetic_0378_target_with_false_beacons.png,5,target_with_false_beacons,1,265,428,5,Terminal_B,254,5,53,0.0,0,640,480,420
synthetic_0379_target_with_false_beacons.png,5,target_with_false_beacons,1,517,299,8,Terminal_B,232,3,40,0.0,0,640,480,421
synthetic_0380_target_with_false_beacons.png,5,target_with_false_beacons,1,131,290,6,Terminal_B,230,2,52,0.0,0,640,480,422
synthetic_0381_target_with_false_beacons.png,5,target_with_false_beacons,1,508,383,6,Terminal_B,234,3,52,0.0,0,640,480,423
synthetic_0382_target_with_false_beacons.png,5,target_with_false_beacons,1,128,277,8,Terminal_B,228,2,36,0.0,0,640,480,424
synthetic_0383_target_with_false_beacons.png,5,target_with_false_beacons,1,219,334,8,Terminal_B,248,4,47,0.0,0,640,480,425
synthetic_0384_target_with_false_beacons.png,5,target_with_false_beacons,1,461,259,6,Terminal_B,225,4,54,0.0,0,640,480,426
synthetic_0385_target_with_false_beacons.png,5,target_with_false_beacons,1,61,417,6,Terminal_B,228,3,27,0.0,0,640,480,427
synthetic_0386_target_with_false_beacons.png,5,target_with_false_beacons,1,405,154,7,Terminal_B,228,5,53,0.0,0,640,480,428
synthetic_0387_target_with_false_beacons.png,5,target_with_false_beacons,1,235,345,5,Terminal_B,236,4,29,0.0,0,640,480,429
synthetic_0388_target_with_false_beacons.png,5,target_with_false_beacons,1,333,100,7,Terminal_B,237,6,25,0.0,0,640,480,430
synthetic_0389_target_with_false_beacons.png,5,target_with_false_beacons,1,425,334,8,Terminal_B,228,2,29,0.0,0,640,480,431
synthetic_0390_target_with_false_beacons.png,5,target_with_false_beacons,1,255,306,7,Terminal_B,250,5,44,0.0,0,640,480,432
synthetic_0391_target_with_false_beacons.png,5,target_with_false_beacons,1,323,297,8,Terminal_B,245,6,25,0.0,0,640,480,433
synthetic_0392_target_with_false_beacons.png,5,target_with_false_beacons,1,28,398,8,Terminal_B,243,5,21,0.0,0,640,480,434
synthetic_0393_target_with_false_beacons.png,5,target_with_false_beacons,1,560,123,8,Terminal_B,251,3,18,0.0,0,640,480,435
synthetic_0394_target_with_false_beacons.png,5,target_with_false_beacons,1,584,94,8,Terminal_B,226,3,16,0.0,0,640,480,436
synthetic_0395_target_with_false_beacons.png,5,target_with_false_beacons,1,199,33,7,Terminal_B,251,2,27,0.0,0,640,480,437
synthetic_0396_target_with_false_beacons.png,5,target_with_false_beacons,1,161,314,8,Terminal_B,232,3,57,0.0,0,640,480,438
synthetic_0397_target_with_false_beacons.png,5,target_with_false_beacons,1,193,26,6,Terminal_B,229,4,24,0.0,0,640,480,439
synthetic_0398_target_with_false_beacons.png,5,target_with_false_beacons,1,304,39,7,Terminal_B,231,2,29,0.0,0,640,480,440
synthetic_0399_target_with_false_beacons.png,5,target_with_false_beacons,1,199,410,6,Terminal_B,242,5,34,0.0,0,640,480,441
synthetic_0400_target_with_false_beacons.png,5,target_with_false_beacons,1,526,412,5,Terminal_B,233,3,52,0.0,0,640,480,442
synthetic_0401_target_with_false_beacons.png,5,target_with_false_beacons,1,258,265,5,Terminal_B,251,3,29,0.0,0,640,480,443
synthetic_0402_target_with_false_beacons.png,5,target_with_false_beacons,1,173,223,8,Terminal_B,254,5,42,0.0,0,640,480,444
synthetic_0403_target_with_false_beacons.png,5,target_with_false_beacons,1,67,271,5,Terminal_B,251,5,41,0.0,0,640,480,445
synthetic_0404_target_with_false_beacons.png,5,target_with_false_beacons,1,438,134,8,Terminal_B,248,6,19,0.0,0,640,480,446
synthetic_0405_target_with_false_beacons.png,5,target_with_false_beacons,1,524,256,6,Terminal_B,235,5,36,0.0,0,640,480,447
synthetic_0406_target_with_false_beacons.png,5,target_with_false_beacons,1,408,302,8,Terminal_B,239,5,18,0.0,0,640,480,448
synthetic_0407_target_with_false_beacons.png,5,target_with_false_beacons,1,257,62,7,Terminal_B,241,6,54,0.0,0,640,480,449
synthetic_0408_target_with_false_beacons.png,5,target_with_false_beacons,1,324,194,6,Terminal_B,250,2,28,0.0,0,640,480,450
synthetic_0409_target_with_false_beacons.png,5,target_with_false_beacons,1,460,56,6,Terminal_B,248,5,42,0.0,0,640,480,451
synthetic_0410_target_with_false_beacons.png,5,target_with_false_beacons,1,503,33,7,Terminal_B,246,2,57,0.0,0,640,480,452
synthetic_0411_target_with_false_beacons.png,5,target_with_false_beacons,1,567,122,5,Terminal_B,240,4,44,0.0,0,640,480,453
synthetic_0412_target_with_false_beacons.png,5,target_with_false_beacons,1,529,205,7,Terminal_B,241,4,36,0.0,0,640,480,454
synthetic_0413_target_with_false_beacons.png,5,target_with_false_beacons,1,383,103,5,Terminal_B,251,2,27,0.0,0,640,480,455
synthetic_0414_target_with_false_beacons.png,5,target_with_false_beacons,1,130,422,7,Terminal_B,238,4,52,0.0,0,640,480,456
synthetic_0415_target_with_false_beacons.png,5,target_with_false_beacons,1,201,339,5,Terminal_B,249,6,16,0.0,0,640,480,457
synthetic_0416_target_with_false_beacons.png,5,target_with_false_beacons,1,597,308,6,Terminal_B,245,6,59,0.0,0,640,480,458
synthetic_0417_target_with_false_beacons.png,5,target_with_false_beacons,1,49,109,6,Terminal_B,226,4,33,0.0,0,640,480,459
synthetic_0418_target_with_false_beacons.png,5,target_with_false_beacons,1,450,213,8,Terminal_B,242,4,41,0.0,0,640,480,460
synthetic_0419_target_with_false_beacons.png,5,target_with_false_beacons,1,372,428,7,Terminal_B,233,2,53,0.0,0,640,480,461
synthetic_0420_target_with_false_beacons.png,5,target_with_false_beacons,1,115,123,5,Terminal_B,229,5,33,0.0,0,640,480,462
synthetic_0421_target_with_false_beacons.png,5,target_with_false_beacons,1,272,329,8,Terminal_B,240,2,45,0.0,0,640,480,463
synthetic_0422_target_with_false_beacons.png,5,target_with_false_beacons,1,139,406,7,Terminal_B,232,4,24,0.0,0,640,480,464
synthetic_0423_target_with_false_beacons.png,5,target_with_false_beacons,1,279,255,5,Terminal_B,247,3,42,0.0,0,640,480,465
synthetic_0424_target_with_false_beacons.png,5,target_with_false_beacons,1,505,356,6,Terminal_B,249,4,45,0.0,0,640,480,466
synthetic_0425_target_with_false_beacons.png,5,target_with_false_beacons,1,593,280,6,Terminal_B,238,6,49,0.0,0,640,480,467
synthetic_0426_target_with_false_beacons.png,5,target_with_false_beacons,1,598,318,8,Terminal_B,235,3,17,0.0,0,640,480,468
synthetic_0427_target_with_false_beacons.png,5,target_with_false_beacons,1,474,271,6,Terminal_B,242,2,22,0.0,0,640,480,469
synthetic_0428_target_with_false_beacons.png,5,target_with_false_beacons,1,209,309,7,Terminal_B,251,3,17,0.0,0,640,480,470
synthetic_0429_target_with_false_beacons.png,5,target_with_false_beacons,1,295,369,8,Terminal_B,246,5,46,0.0,0,640,480,471
synthetic_0430_target_with_false_beacons.png,5,target_with_false_beacons,1,465,100,6,Terminal_B,254,5,46,0.0,0,640,480,472
synthetic_0431_target_with_false_beacons.png,5,target_with_false_beacons,1,417,305,6,Terminal_B,248,3,48,0.0,0,640,480,473
synthetic_0432_target_with_false_beacons.png,5,target_with_false_beacons,1,339,207,5,Terminal_B,247,2,48,0.0,0,640,480,474
synthetic_0433_target_with_false_beacons.png,5,target_with_false_beacons,1,622,83,5,Terminal_B,244,4,29,0.0,0,640,480,475
synthetic_0434_target_with_false_beacons.png,5,target_with_false_beacons,1,103,75,5,Terminal_B,229,2,23,0.0,0,640,480,476
synthetic_0435_target_with_false_beacons.png,5,target_with_false_beacons,1,232,120,8,Terminal_B,227,6,15,0.0,0,640,480,477
synthetic_0436_target_with_false_beacons.png,5,target_with_false_beacons,1,167,162,7,Terminal_B,233,4,46,0.0,0,640,480,478
synthetic_0437_target_with_false_beacons.png,5,target_with_false_beacons,1,529,280,7,Terminal_B,248,3,15,0.0,0,640,480,479
synthetic_0438_target_with_false_beacons.png,5,target_with_false_beacons,1,156,91,5,Terminal_B,229,5,53,0.0,0,640,480,480
synthetic_0439_target_with_false_beacons.png,5,target_with_false_beacons,1,359,383,8,Terminal_B,235,5,36,0.0,0,640,480,481
synthetic_0440_target_with_false_beacons.png,5,target_with_false_beacons,1,536,355,6,Terminal_B,232,3,51,0.0,0,640,480,482
synthetic_0441_target_with_false_beacons.png,5,target_with_false_beacons,1,84,35,8,Terminal_B,230,4,40,0.0,0,640,480,483
synthetic_0442_target_with_false_beacons.png,5,target_with_false_beacons,1,378,411,6,Terminal_B,254,4,17,0.0,0,640,480,484
